date,open,high,low,close,volume,return,ma_10,ma_30,volatility,price_range,target
2015-03-23 00:00:00+00:00,127.12,127.85,126.52,127.21,37709674,0.010405083399523285,125.5855,127.016,0.01484966033971124,1.3299999999999983,0
2015-03-24 00:00:00+00:00,127.23,128.04,126.56,126.69,32842304,-0.00408772895212639,125.80349999999999,127.24833333333332,0.013084091644932674,1.4799999999999898,0
2015-03-25 00:00:00+00:00,126.54,126.82,123.38,123.38,51655177,-0.02612676612203013,125.91749999999999,127.29366666666667,0.014580720104169876,3.4399999999999977,1
2015-03-26 00:00:00+00:00,122.76,124.88,122.6,124.24,47572869,0.006970335548711404,125.89650000000002,127.27233333333334,0.013521713584782418,2.280000000000001,0
2015-03-27 00:00:00+00:00,124.57,124.7,122.91,123.25,39546151,-0.007968448164842212,125.8625,127.16533333333334,0.013585035698220444,1.7900000000000063,1
2015-03-30 00:00:00+00:00,124.05,126.4,124.0,126.37,47099670,0.02531440162271803,126.00449999999998,127.14166666666667,0.015512445548806464,2.4000000000000057,0
2015-03-31 00:00:00+00:00,126.09,126.49,124.355,124.43,42090553,-0.015351744876157314,125.7435,127.02833333333334,0.015268729693194495,2.134999999999991,0
2015-04-01 00:00:00+00:00,124.82,125.12,123.1,124.25,40621437,-0.001446596479948603,125.32149999999999,126.87950000000001,0.014558081513410976,2.0200000000000102,1
2015-04-02 00:00:00+00:00,125.03,125.56,124.19,125.32,32220131,0.008611670020120643,125.104,126.77516666666665,0.014917212335959528,1.3700000000000045,1
2015-04-06 00:00:00+00:00,124.47,127.51,124.33,127.35,37193975,0.016198531758697676,125.249,126.70366666666668,0.015344684183276343,3.180000000000007,0
2015-04-07 00:00:00+00:00,127.64,128.1218,125.98,126.01,35012268,-0.01052218296034546,125.12899999999999,126.47066666666666,0.015384646430151394,2.1418000000000035,0
2015-04-08 00:00:00+00:00,125.85,126.4,124.97,125.6,37329243,-0.0032537100230141114,125.02000000000001,126.25166666666665,0.015367339929581801,1.4300000000000068,1
2015-04-09 00:00:00+00:00,125.85,126.58,124.66,126.56,32483974,0.007643312101910826,125.338,126.17733333333332,0.012641752159775213,1.9200000000000017,1
2015-04-10 00:00:00+00:00,125.95,127.21,125.26,127.1,40187953,0.004266750948166864,125.624,126.06683333333334,0.012567056206125025,1.9499999999999886,0
2015-04-13 00:00:00+00:00,128.37,128.57,126.61,126.85,36365123,-0.0019669551534224894,125.984,126.01316666666666,0.012156167498560405,1.9599999999999937,0
2015-04-14 00:00:00+00:00,127.0,127.29,125.91,126.3,25524593,-0.004335829720141904,125.977,125.92016666666667,0.009398086242783094,1.3800000000000097,1
2015-04-15 00:00:00+00:00,126.41,127.13,126.01,126.78,28970419,0.0038004750593825243,126.21199999999999,125.83416666666668,0.007728759072578608,1.1199999999999903,0
2015-04-16 00:00:00+00:00,126.28,127.1,126.11,126.17,28368987,-0.0048114844612714425,126.404,125.75516666666667,0.007960405267440001,0.9899999999999949,0
2015-04-17 00:00:00+00:00,125.55,126.14,124.46,124.75,51957046,-0.011254656415946807,126.34700000000001,125.69983333333333,0.00846861025837584,1.6800000000000068,1
2015-04-20 00:00:00+00:00,125.57,128.12,125.17,127.6,47054310,0.022845691382765487,126.37199999999999,125.73316666666666,0.010034396885239808,2.950000000000003,0
2015-04-21 00:00:00+00:00,128.1,128.2,126.67,126.91,32435057,-0.0054075235109717346,126.46199999999999,125.7255,0.00954314402439424,1.529999999999987,1
2015-04-22 00:00:00+00:00,126.99,128.87,126.32,128.62,37654505,0.013474115514931828,126.76399999999998,125.8625,0.010205927298621438,2.5500000000000114,1
2015-04-23 00:00:00+00:00,128.3,130.42,128.14,129.67,45770902,0.00816358264655559,127.075,126.11016666666666,0.010236761881185526,2.280000000000001,1
2015-04-24 00:00:00+00:00,130.49,130.63,129.23,130.28,44525905,0.004704249248091319,127.39299999999999,126.3045,0.010246189373183738,1.4000000000000057,1
2015-04-27 00:00:00+00:00,132.31,133.13,131.15,132.65,96954207,0.018191587350322447,127.973,126.60650000000001,0.011203381145173063,1.9799999999999898,0
2015-04-28 00:00:00+00:00,134.455,134.54,129.57,130.56,118923970,-0.01575574820957404,128.399,126.7935,0.012691507587441898,4.969999999999999,0
2015-04-29 00:00:00+00:00,130.16,131.59,128.3,128.64,63386083,-0.014705882352941346,128.585,126.84683333333332,0.013916015382946541,3.289999999999992,0
2015-04-30 00:00:00+00:00,127.5,127.88,124.58,125.15,83195423,-0.02712997512437798,128.483,126.73616666666666,0.016582822669014823,3.299999999999997,1
2015-05-01 00:00:00+00:00,126.1,130.13,125.3,128.95,58512638,0.03036356372353155,128.903,126.78466666666667,0.018720762511561205,4.829999999999998,0
2015-05-04 00:00:00+00:00,129.5,130.57,128.26,128.7,50988278,-0.0019387359441643826,129.013,126.878,0.017470067055210255,2.3100000000000023,0
2015-05-05 00:00:00+00:00,128.15,128.4498,125.78,125.8,49271416,-0.022533022533022473,128.902,126.83099999999999,0.018944679923597902,2.6698000000000093,0
2015-05-06 00:00:00+00:00,126.56,126.75,123.36,125.01,72141010,-0.006279809220985588,128.541,126.775,0.018320171526321472,3.3900000000000006,1
2015-05-07 00:00:00+00:00,124.77,126.08,124.02,125.26,43940895,0.001999840012798959,128.1,126.83766666666665,0.018015513203387318,2.0600000000000023,1
2015-05-08 00:00:00+00:00,126.68,127.62,126.11,127.62,55550382,0.01884081111288527,127.83400000000002,126.95033333333335,0.019227957138152472,1.5100000000000051,0
2015-05-11 00:00:00+00:00,127.39,127.56,125.625,126.32,42035757,-0.010186491145588561,127.201,127.05266666666667,0.017988237643352695,1.9350000000000023,0
2015-05-12 00:00:00+00:00,125.6,126.88,124.82,125.865,48160032,-0.003601963267891084,126.73150000000001,127.03583333333334,0.017566337751701813,2.0600000000000023,1
2015-05-13 00:00:00+00:00,126.15,127.19,125.87,126.01,34694235,0.001152027966472069,126.46849999999999,127.0885,0.01715502090349583,1.3199999999999932,1
2015-05-14 00:00:00+00:00,127.41,128.95,127.16,128.95,45203456,0.023331481628442008,126.84850000000002,127.24516666666665,0.016320605038638303,1.789999999999992,0
2015-05-15 00:00:00+00:00,129.07,129.49,128.21,128.77,38208034,-0.0013958898797982178,126.8305,127.36016666666667,0.013225574375706588,1.2800000000000011,1
2015-05-18 00:00:00+00:00,128.38,130.72,128.36,130.19,50882918,0.011027413217364224,126.97949999999999,127.45483333333331,0.013649834400904521,2.359999999999985,0
2015-05-19 00:00:00+00:00,130.69,130.88,129.64,130.07,44633240,-0.00092172977955296,127.40650000000001,127.59016666666666,0.010902958795628708,1.240000000000009,0
2015-05-20 00:00:00+00:00,130.0,130.98,129.34,130.06,36454932,-7.688167909580823e-05,127.9115,127.73883333333333,0.010458678091682903,1.6399999999999864,1
2015-05-21 00:00:00+00:00,130.07,131.63,129.83,131.39,39730364,0.010226049515608127,128.5245,127.89983333333333,0.010604894621730948,1.799999999999983,1
2015-05-22 00:00:00+00:00,131.6,132.97,131.4,132.54,45595972,0.008752568688636941,129.0165,128.08116666666666,0.009552613906035045,1.5699999999999932,0
2015-05-26 00:00:00+00:00,132.6,132.91,129.12,129.62,70697560,-0.022031084955485003,129.3465,128.1735,0.011923793871849166,3.789999999999992,1
2015-05-27 00:00:00+00:00,130.34,132.26,130.05,132.045,45833246,0.018708532633852748,129.9645,128.365,0.01268759211677666,2.2099999999999795,0
2015-05-28 00:00:00+00:00,131.86,131.95,131.1,131.78,30733309,-0.0020068915899881246,130.54149999999998,128.53166666666667,0.012829181945266414,0.8499999999999943,0
2015-05-29 00:00:00+00:00,131.23,131.45,129.9,130.28,50884452,-0.011382607375929554,130.67450000000002,128.66866666666667,0.011844721248545744,1.549999999999983,1
2015-06-01 00:00:00+00:00,131.2,131.39,130.05,130.535,32112797,0.0019573226895917006,130.85099999999997,128.8615,0.011813952858771256,1.339999999999975,0
2015-06-02 00:00:00+00:00,129.86,130.655,129.32,129.96,33667627,-0.004404948864289215,130.828,128.94016666666667,0.01142171338765948,1.335000000000008,1
2015-06-03 00:00:00+00:00,130.66,130.94,129.9,130.12,30983542,0.001231148045552466,130.833,129.04716666666667,0.011425169190113597,1.039999999999992,0
2015-06-04 00:00:00+00:00,129.58,130.58,128.91,129.36,38450118,-0.005840762373193864,130.76299999999998,129.07183333333333,0.01157928548639625,1.670000000000016,0
2015-06-05 00:00:00+00:00,129.5,129.69,128.36,128.65,35626800,-0.0054885590599876855,130.489,129.03783333333334,0.011017759698311928,1.329999999999984,0
2015-06-08 00:00:00+00:00,128.9,129.21,126.83,127.8,52674786,-0.006607073455110801,130.015,128.95516666666666,0.010397556337004269,2.3800000000000097,0
2015-06-09 00:00:00+00:00,126.7,128.08,125.62,127.42,56075420,-0.0029733959311423197,129.79500000000002,128.78083333333333,0.008143408669596175,2.460000000000008,1
2015-06-10 00:00:00+00:00,127.92,129.34,127.85,128.88,39087250,0.011458169832051501,129.4785,128.72483333333332,0.006222610372727058,1.490000000000009,0
2015-06-11 00:00:00+00:00,129.18,130.18,128.475,128.59,35390887,-0.0022501551831159983,129.1595,128.72316666666669,0.006221353174378863,1.7050000000000125,0
2015-06-12 00:00:00+00:00,128.185,128.33,127.11,127.17,36886246,-0.0110428493662027,128.8485,128.79049999999998,0.006167726289703108,1.220000000000013,0
2015-06-15 00:00:00+00:00,126.1,127.24,125.71,126.92,43988946,-0.0019658724541952166,128.487,128.72283333333334,0.0059820212817266825,1.5300000000000011,1
2015-06-16 00:00:00+00:00,127.03,127.85,126.37,127.6,31494131,0.005357705641348742,128.25100000000003,128.68616666666668,0.006465950609496692,1.4799999999999898,0
2015-06-17 00:00:00+00:00,127.72,127.88,126.74,127.3,32918071,-0.0023510971786833146,127.96900000000001,128.73616666666666,0.006377234729500162,1.1400000000000006,1
2015-06-18 00:00:00+00:00,127.23,128.31,127.22,127.88,35407220,0.004556166535742312,127.821,128.83183333333332,0.006557331772555785,1.0900000000000034,0
2015-06-19 00:00:00+00:00,127.71,127.82,126.4,126.6,54716887,-0.010009383797309979,127.61600000000001,128.8765,0.007029965545516315,1.4199999999999875,1
2015-06-22 00:00:00+00:00,127.49,128.06,127.08,127.61,34039345,0.0079778830963666,127.59700000000001,128.87616666666665,0.007376195615205626,0.980000000000004,0
2015-06-23 00:00:00+00:00,127.48,127.61,126.8792,127.03,30268863,-0.004545098346524501,127.55799999999999,128.89983333333333,0.007459918789735311,0.7308000000000021,1
2015-06-24 00:00:00+00:00,127.21,129.8,127.12,128.11,55280855,0.008501928678265047,127.48100000000002,128.97466666666665,0.006986563355746235,2.680000000000007,0
2015-06-25 00:00:00+00:00,128.86,129.2,127.5,127.5,31938100,-0.0047615330575287995,127.372,129.02433333333335,0.007097639564828023,1.6999999999999886,0
2015-06-26 00:00:00+00:00,127.67,127.99,126.51,126.75,44066841,-0.00588235294117645,127.33000000000001,128.951,0.006428503105048587,1.4799999999999898,0
2015-06-29 00:00:00+00:00,125.46,126.47,124.48,124.53,49161427,-0.01751479289940827,127.09100000000001,128.80966666666666,0.008438994300626038,1.9899999999999949,1
2015-06-30 00:00:00+00:00,125.57,126.12,124.86,125.425,44370682,0.00718702320725928,126.87349999999999,128.65083333333334,0.008630656970717734,1.2600000000000051,1
2015-07-01 00:00:00+00:00,126.9,126.94,125.99,126.6,30238811,0.009368148295794354,126.80349999999999,128.53516666666667,0.009299749071258072,0.9500000000000028,0
2015-07-02 00:00:00+00:00,126.43,126.69,125.77,126.44,27210952,-0.0012638230647709081,126.65950000000001,128.4145,0.009127841122516741,0.9200000000000017,0
2015-07-06 00:00:00+00:00,124.94,126.23,124.85,126.0,28060431,-0.0034799114204365766,126.59949999999999,128.23483333333334,0.008639734235840227,1.3800000000000097,0
2015-07-07 00:00:00+00:00,125.89,126.15,123.77,125.69,46946811,-0.002460317460317496,126.4075,128.00650000000002,0.008124751194990511,2.3800000000000097,0
2015-07-08 00:00:00+00:00,124.48,124.64,122.54,122.57,60761614,-0.024822977166043425,125.9615,127.7715,0.010996358087235316,2.0999999999999943,0
2015-07-09 00:00:00+00:00,123.85,124.06,119.22,120.07,78595038,-0.02039650811781024,125.15749999999998,127.37233333333332,0.0112815948304004,4.840000000000003,1
2015-07-10 00:00:00+00:00,121.94,123.85,121.21,123.28,61354474,0.0267344049304572,124.73549999999997,127.089,0.015425968731036807,2.6400000000000006,1
2015-07-13 00:00:00+00:00,125.03,125.755,124.32,125.66,41440538,0.019305645684620343,124.6265,126.93499999999999,0.016931842608816056,1.4350000000000023,0
2015-07-14 00:00:00+00:00,126.04,126.37,125.04,125.61,31768139,-0.0003978990927900883,124.73449999999998,126.77083333333333,0.015879460651327167,1.3299999999999983,1
2015-07-15 00:00:00+00:00,125.72,127.15,125.58,126.82,33649200,0.009632991003900804,124.874,126.66616666666667,0.016004086628751076,1.5700000000000074,1
2015-07-16 00:00:00+00:00,127.74,128.57,127.35,128.51,36222447,0.013325973821163739,125.06500000000001,126.6125,0.0162745790399562,1.2199999999999989,1
2015-07-17 00:00:00+00:00,129.08,129.62,128.31,129.62,46164710,0.008637460119835128,125.383,126.62116666666665,0.016380633808267035,1.3100000000000023,1
2015-07-20 00:00:00+00:00,130.97,132.97,130.7,132.07,58900203,0.018901404104304742,125.99000000000001,126.73516666666666,0.016974659517642918,2.2700000000000102,0
2015-07-21 00:00:00+00:00,132.85,132.92,130.32,130.75,76756427,-0.009994699780419447,126.49600000000001,126.8335,0.017494250684375667,2.5999999999999943,0
2015-07-22 00:00:00+00:00,121.99,125.5,121.99,125.22,115450607,-0.042294455066921643,126.761,126.76016666666666,0.02118584844613631,3.510000000000005,0
2015-07-23 00:00:00+00:00,126.2,127.09,125.06,125.16,50999452,-0.00047915668423581526,127.27000000000001,126.63616666666667,0.019693975252117565,2.030000000000001,0
2015-07-24 00:00:00+00:00,125.32,125.74,123.9,124.5,42162332,-0.005273250239693161,127.39200000000001,126.49983333333333,0.01819324904888109,1.8399999999999892,0
2015-07-27 00:00:00+00:00,123.09,123.61,122.12,122.77,44455540,-0.013895582329317313,127.103,126.35316666666668,0.017526347596080155,1.4899999999999949,1
2015-07-28 00:00:00+00:00,123.38,123.91,122.55,123.38,33618097,0.004968640547365011,126.88000000000002,126.23516666666667,0.017668688205173123,1.3599999999999994,0
2015-07-29 00:00:00+00:00,123.15,123.5,122.27,122.99,37011653,-0.0031609661209272,126.49699999999999,126.08149999999999,0.017218615645043258,1.230000000000004,0
2015-07-30 00:00:00+00:00,122.32,122.5699,121.71,122.37,33628268,-0.005041060248800688,125.883,125.91716666666666,0.016244388916546386,0.8599000000000103,0
2015-07-31 00:00:00+00:00,122.6,122.6425,120.91,121.3,42884953,-0.008743973196044807,125.051,125.69783333333334,0.015566988379097015,1.7325000000000017,0
2015-08-03 00:00:00+00:00,121.5,122.57,117.52,118.44,69975968,-0.023577906018136807,123.68800000000002,125.42583333333333,0.013527105389547293,5.049999999999997,0
2015-08-04 00:00:00+00:00,117.42,117.7,113.25,114.64,124138623,-0.03208375548801079,122.077,124.9935,0.015102033577461796,4.450000000000003,1
2015-08-05 00:00:00+00:00,112.95,117.44,112.1,115.4,98384461,0.0066294487090021725,121.095,124.60583333333334,0.012185340973318,5.340000000000003,0
2015-08-06 00:00:00+00:00,115.97,116.5,114.115,115.13,52903040,-0.0023396880415945676,120.09200000000001,124.17316666666667,0.012070294200223987,2.385000000000005,1
2015-08-07 00:00:00+00:00,114.58,116.25,114.5,115.52,38670405,0.0033874750282290034,119.194,123.77383333333334,0.012606560580845059,1.75,1
2015-08-10 00:00:00+00:00,116.53,119.99,116.53,119.72,54951597,0.036357340720221565,118.88900000000001,123.5395,0.018405528859161017,3.4599999999999937,0
2015-08-11 00:00:00+00:00,117.81,118.18,113.33,113.49,97082814,-0.05203808887403949,117.9,123.17149999999998,0.023893391895436603,4.8500000000000085,1
2015-08-12 00:00:00+00:00,112.53,115.42,109.63,115.24,101685610,0.015419860780685468,117.125,122.83200000000001,0.02501303599148803,5.790000000000006,0
2015-08-13 00:00:00+00:00,116.04,116.4,114.54,115.15,48535789,-0.0007809788267961748,116.40299999999999,122.45033333333335,0.025071234958683093,1.8599999999999994,1
2015-08-14 00:00:00+00:00,114.32,116.31,114.01,115.96,42929516,0.007034303082935178,115.869,122.10100000000001,0.025358613252009374,2.299999999999997,1
2015-08-17 00:00:00+00:00,116.04,117.65,115.5,117.16,40884745,0.010348395998620141,115.74099999999999,121.80633333333334,0.024739828942648506,2.1500000000000057,0
2015-08-18 00:00:00+00:00,116.43,117.44,116.01,116.5,34560708,-0.0056333219528849066,115.92699999999999,121.5,0.02231990843943768,1.4299999999999926,0
2015-08-19 00:00:00+00:00,116.1,116.52,114.68,115.01,48286510,-0.012789699570815438,115.888,121.248,0.022698322335940112,1.8399999999999892,0
2015-08-20 00:00:00+00:00,114.08,114.35,111.63,112.65,68501622,-0.02051995478654034,115.63999999999999,121.00066666666666,0.023607215437965436,2.719999999999999,0
2015-08-21 00:00:00+00:00,110.43,111.9,105.645,105.76,128275471,-0.06116289391921881,114.66399999999999,120.41666666666667,0.029963667614300735,6.25500000000001,0
2015-08-24 00:00:00+00:00,94.87,108.8,92.0,103.12,162206292,-0.024962178517397904,113.00399999999999,119.66533333333334,0.025773267408993685,16.799999999999997,1
2015-08-25 00:00:00+00:00,111.11,111.11,103.5,103.74,103601599,0.006012412723040983,112.029,118.93633333333334,0.02274007332319131,7.609999999999999,1
2015-08-26 00:00:00+00:00,107.085,109.89,105.05,109.69,96774611,0.05735492577597845,111.474,118.36533333333333,0.03029469077046273,4.840000000000003,1
2015-08-27 00:00:00+00:00,112.25,113.24,110.02,112.92,84616056,0.029446622299206915,111.251,117.84566666666666,0.03215878021795722,3.219999999999999,1
2015-08-28 00:00:00+00:00,112.17,113.31,111.54,113.29,53164407,0.0032766560396741973,110.984,117.30133333333333,0.032069977451556965,1.769999999999996,0
2015-08-31 00:00:00+00:00,112.13,114.53,112.0,112.76,56229271,-0.004678259334451429,110.54400000000001,116.65766666666667,0.03178500945927213,2.530000000000001,0
2015-09-01 00:00:00+00:00,110.18,111.88,107.36,107.72,76845860,-0.04469670095778655,109.66600000000001,115.89,0.03438847745450084,4.519999999999996,1
2015-09-02 00:00:00+00:00,110.0,112.34,109.131,112.34,61888812,0.04288897140735237,109.399,115.46066666666667,0.0377399915872726,3.209000000000003,0
2015-09-03 00:00:00+00:00,112.49,112.78,110.04,110.37,53233940,-0.01753605127292146,109.171,114.96766666666666,0.03758617690396416,2.739999999999995,0
2015-09-04 00:00:00+00:00,108.97,110.45,108.51,109.27,49996311,-0.009966476397571866,109.522,114.46,0.031543159913465145,1.9399999999999977,1
2015-09-08 00:00:00+00:00,111.65,112.56,110.32,112.31,54843626,0.027820993868399535,110.44099999999999,114.11133333333332,0.03061400709213096,2.240000000000009,0
2015-09-09 00:00:00+00:00,113.76,114.02,109.77,110.15,85010804,-0.019232481524352196,111.08200000000002,113.67033333333332,0.03190086282855621,4.25,1
2015-09-10 00:00:00+00:00,110.27,113.2825,109.9,112.57,62892831,0.02197004085338161,111.37,113.32300000000001,0.027253129792144698,3.382499999999993,1
2015-09-11 00:00:00+00:00,111.79,114.21,111.76,114.21,49915473,0.014568712800923977,111.499,113.051,0.026023004817928366,2.4499999999999886,1
2015-09-14 00:00:00+00:00,116.58,116.89,114.86,115.31,58363431,0.009631380789773214,111.701,112.85133333333333,0.026150076692972254,2.030000000000001,1
2015-09-15 00:00:00+00:00,115.93,116.53,114.42,116.28,43341155,0.008412106495533811,112.053,112.77933333333334,0.026101942320988492,2.1099999999999994,1
2015-09-16 00:00:00+00:00,116.25,116.54,115.44,116.41,37173489,0.0011179910560714656,112.922,112.83833333333334,0.020041892580023958,1.1000000000000085,0
2015-09-17 00:00:00+00:00,115.66,116.49,113.715,113.92,64112641,-0.021389914955759814,113.08,112.789,0.01777723471183076,2.7749999999999915,0
2015-09-18 00:00:00+00:00,112.21,114.3,111.87,113.45,74285291,-0.004125702247190999,113.388,112.73299999999999,0.016648327539445052,2.4299999999999926,1
2015-09-21 00:00:00+00:00,113.67,115.37,113.66,115.21,50221965,0.01551344204495364,113.982,112.72266666666665,0.016411773126405096,1.710000000000008,0
2015-09-22 00:00:00+00:00,113.38,114.18,112.5201,113.4,50346159,-0.015710441801926822,114.09100000000001,112.512,0.01556371430185195,1.6599000000000075,1
2015-09-23 00:00:00+00:00,113.63,114.72,113.3,114.32,35756716,0.008112874779541368,114.508,112.53966666666665,0.013914004834056148,1.4200000000000017,1
2015-09-24 00:00:00+00:00,113.25,115.5,112.37,115.0,50219475,0.005948215535339418,114.751,112.53166666666667,0.01243432675867349,3.1299999999999955,0
2015-09-25 00:00:00+00:00,116.44,116.69,114.02,114.71,56151926,-0.0025217391304348524,114.801,112.517,0.011699395184639652,2.6700000000000017,0
2015-09-28 00:00:00+00:00,113.85,114.57,112.44,112.44,50782189,-0.01978903321419223,114.51400000000001,112.39966666666666,0.012795485091587573,2.1299999999999955,0
2015-09-29 00:00:00+00:00,112.83,113.51,107.86,109.06,73365384,-0.030060476698683725,113.792,112.12966666666667,0.014796323589808445,5.650000000000006,1
2015-09-30 00:00:00+00:00,110.17,111.54,108.73,109.95,65041596,0.008160645516229525,113.146,111.91133333333333,0.015345540037691896,2.8100000000000023,0
2015-10-01 00:00:00+00:00,109.07,109.62,107.31,109.58,63929100,-0.0033651659845385096,112.71199999999999,111.73033333333333,0.014306398292166709,2.3100000000000023,1
2015-10-02 00:00:00+00:00,108.01,111.0136,107.55,110.38,58019758,0.007300602299689762,112.405,111.65466666666667,0.01472619324863216,3.4635999999999996,1
2015-10-05 00:00:00+00:00,109.88,111.3698,109.07,110.78,52064743,0.0036238448994383443,111.96199999999999,111.82199999999999,0.013528868770111934,2.2998000000000047,1
2015-10-06 00:00:00+00:00,110.63,111.74,109.765,111.31,48856977,0.004784257086116739,111.753,112.095,0.01307386125544444,1.9749999999999943,0
2015-10-07 00:00:00+00:00,111.74,111.77,109.41,110.78,46765550,-0.0047614769562482895,111.399,112.32966666666667,0.012617283510646725,2.3599999999999994,0
2015-10-08 00:00:00+00:00,110.19,110.19,108.21,109.5,61979577,-0.011554432207979803,110.849,112.32333333333334,0.012440322282767704,1.980000000000004,1
2015-10-09 00:00:00+00:00,110.0,112.28,109.49,112.12,52766140,0.02392694063926948,110.59,112.29666666666667,0.015434146243713597,2.7900000000000063,0
2015-10-12 00:00:00+00:00,112.73,112.75,111.44,111.6,30467204,-0.004637887977167465,110.506,112.24033333333334,0.014207682477656473,1.3100000000000023,1
2015-10-13 00:00:00+00:00,110.82,112.45,110.68,111.79,33049256,0.0017025089605735566,110.779,112.208,0.009757742338935078,1.769999999999996,0
2015-10-14 00:00:00+00:00,111.29,111.52,109.56,110.21,44462449,-0.01413364343859036,110.80499999999999,112.291,0.010814883462343597,1.9599999999999937,1
2015-10-15 00:00:00+00:00,110.93,112.1,110.49,111.86,37673452,0.014971418201615183,111.03300000000002,112.275,0.011648886982435026,1.6099999999999994,0
2015-10-16 00:00:00+00:00,111.78,112.0,110.53,111.04,39232609,-0.007330591811192555,111.099,112.29733333333334,0.011843431065940891,1.4699999999999989,1
2015-10-19 00:00:00+00:00,110.8,111.75,110.11,111.73,29759153,0.006213976945244948,111.194,112.37933333333334,0.011943374892059298,1.6400000000000006,1
2015-10-20 00:00:00+00:00,111.34,114.17,110.82,113.77,48967763,0.01825830126197081,111.44000000000001,112.42800000000001,0.013129178994913665,3.3500000000000085,0
2015-10-21 00:00:00+00:00,114.0,115.58,113.7,113.76,42326974,-8.789663355890376e-05,111.73800000000001,112.54833333333335,0.012932963047930322,1.8799999999999955,1
2015-10-22 00:00:00+00:00,114.33,115.5,114.1,115.5,41654089,0.015295358649789037,112.33800000000001,112.646,0.012413934021970253,1.4000000000000057,1
